date_time,GHI_clear,DNI_clear,DHI_clear,POA_clear,P_theoretical_W
2018-06-30 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 16:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 16:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 17:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 17:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 18:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 18:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 19:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 19:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 20:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 20:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2018-06-30 21:15:00+00:00,0.04819213583885661,0.30901855577449333,0.045852664917916945,0.035742772098551284,700.5583331316052
2018-06-30 21:30:00+00:00,4.6533811295159735,20.640777033010814,3.6227738251973003,2.8064903270438775,55007.21041006
2018-06-30 21:45:00+00:00,23.959275760984937,97.29591248431136,14.668522720966394,11.346029356937802,222382.1753959809
2018-06-30 22:00:00+00:00,56.706846583196686,200.4746871767819,28.155161262244192,21.652682391415247,424392.57487173885
2018-06-30 22:15:00+00:00,97.9304210220272,300.1594973022157,40.8827592296626,30.71143527171384,601944.1313255912
2018-06-30 22:30:00+00:00,144.21131985927536,386.7606728284751,52.14741666678883,58.76319435260643,1151758.609311086
2018-06-30 22:45:00+00:00,193.4955259015577,459.5171365450586,62.03246960291398,101.08709313557841,1981307.025457337
2018-06-30 23:00:00+00:00,244.49841524781223,520.1764629445985,70.77368276418963,149.09091247487123,2922181.8845074764
2018-06-30 23:15:00+00:00,296.35294492987913,570.8545402060563,78.59193191254124,201.03110805657377,3940209.717908846
2018-06-30 23:30:00+00:00,348.4264845049701,613.4318702272783,85.66135866706907,255.54716514262998,5008724.436795547
2018-06-30 23:45:00+00:00,400.224850915776,649.4404318466239,92.11201250641045,311.56396840790336,6106653.7807949055
2018-07-01 00:00:00+00:00,450.9171532470842,678.6348197694674,98.37306876873333,367.94286048241963,7211680.0654554255
2018-07-01 00:15:00+00:00,500.9871291732221,704.9398815978343,103.86453908430599,424.47610666153184,8319731.690566023
2018-07-01 00:30:00+00:00,549.7151129668096,727.5823634218506,108.94906562495083,481.3559365560947,9434576.356499456
2018-07-01 00:45:00+00:00,596.8208118441293,747.1527101015603,113.66293399632002,535.6610473014024,10498956.527107487
2018-07-01 01:00:00+00:00,642.0480691419289,764.1206265156299,118.0320130728403,588.2893586135011,11530471.428824624
2018-07-01 01:15:00+00:00,685.1611150782153,778.8623646926015,122.07448378008974,638.8371784961279,12521208.698524106
2018-07-01 01:30:00+00:00,725.9422957909591,791.6813150044161,125.80284194147885,686.9446038797685,13464114.236043463
2018-07-01 01:45:00+00:00,764.1907483865085,802.8235561647904,129.22538352281606,732.2892647132554,14352869.588379806
2018-07-01 02:00:00+00:00,799.7216512588911,812.4896350118896,132.34731528467023,774.5819596540709,15181806.409219792
2018-07-01 02:15:00+00:00,832.36585756989,820.843542697544,135.17159534266204,813.5636561067408,15945847.659692122
2018-07-01 02:30:00+00:00,861.9697864540497,828.0195954353615,137.69957660275838,842.9692512878036,16522197.325240951
2018-07-01 02:45:00+00:00,888.3954523691123,834.1277291755762,139.9315013711921,873.9562889557121,17129543.263531957
2018-07-01 03:00:00+00:00,911.520588579514,839.25759193492,141.8668847488973,901.0487978164263,17660556.437201954
2018-07-01 03:15:00+00:00,931.2388302370268,843.4817130044962,143.50481313477394,924.1088820021034,18112534.08724123
2018-07-01 03:30:00+00:00,947.4599063164529,846.8579486007984,144.8441745016794,943.0285456149406,18483359.49405284
2018-07-01 03:45:00+00:00,960.1098331819784,849.4313568709675,145.8838351451958,957.7319170970748,18771545.575102665
2018-07-01 04:00:00+00:00,969.13109484678,851.2356083826771,146.62277383142782,968.1768809945856,18976266.867493875
2018-07-01 04:15:00+00:00,974.4827766702036,852.293995912221,147.06018242825303,974.3523307132073,19097305.681978863
2018-07-01 04:30:00+00:00,976.1406408590841,852.6200818007044,147.1955435607531,976.2655694260512,19134805.1607506
2018-07-01 04:45:00+00:00,974.0971420301692,852.2180246231152,147.02868667524592,973.9219934436858,19088871.07149624
